id,entity1,entity2,relation_id,note
4342,圆周长,直角,12,NULL
4343,圆周长,曲线,12,NULL
4344,圆周长,直线,12,NULL
4345,圆面积,长度,12,NULL
4346,圆面积,直角,12,NULL
4347,圆面积,曲线,12,NULL
4348,圆面积,直线,12,NULL
4349,长度,直角,12,NULL
4350,长度,曲线,8,NULL
4351,直角,曲线,12,NULL
4352,半径,曲线,12,NULL
4353,二元一次方程,直角坐标系,12,NULL
4354,一次函数,直角坐标系,12,NULL
4355,直角坐标系,坐标,4,NULL
4356,直角三角形,内切圆,9,NULL
4357,直角三角形,半径,12,NULL
4358,三角函数,原点,12,NULL
4359,三角函数,半径,12,NULL
4360,单位圆,原点,12,NULL
4361,单位圆,半径,4,NULL
4362,原点,半径,12,NULL
4363,单位圆,数学,12,NULL
4364,单位圆,周长,12,NULL
4365,单位圆,直径,12,NULL
4366,单位圆,积分,12,NULL
4367,数学,半径,12,NULL
4368,数学,积分,4,NULL
4369,半径,直径,12,NULL
4370,半径,积分,12,NULL
4371,周长,直径,12,NULL
4372,周长,积分,12,NULL
4373,直径,积分,12,NULL
4374,平面直角坐标系,单位长度,12,NULL
4375,平面直角坐标系,单位圆,12,NULL
4376,平面直角坐标系,原点,4,NULL
4377,平面直角坐标系,半径,12,NULL
4378,平面直角坐标系,圆心,12,NULL
4379,单位长度,单位圆,2,NULL
4380,单位长度,原点,12,NULL
4381,单位长度,半径,12,NULL
4382,单位长度,圆心,12,NULL
4383,单位长度,圆,12,NULL
4384,单位圆,圆心,4,NULL
4385,原点,圆心,12,NULL
4386,原点,圆,12,NULL
4387,同类项,单项式,3,NULL
4388,单项式,指数,12,NULL
4389,合并同类项,同类项,1,NULL
4390,合并同类项,单项式,1,NULL
4391,单项式,系数,4,NULL
4392,中心对称图形,反比例函数,12,NULL
4393,中心对称图形,对称中心,4,NULL
4394,中心对称图形,原点,12,NULL
4395,反比例函数,对称中心,12,NULL
4396,反比例函数,原点,12,NULL
4397,对称中心,原点,12,NULL
4398,轴对称图形,反比例函数,4,NULL
4399,反比例函数,对称轴,4,NULL
4400,反比例函数,坐标原点,12,NULL
4401,反比例函数,对称,9,NULL
4402,坐标原点,对称,12,NULL
4403,中心对称图形,正方形,4,NULL
4404,中心对称图形,长方形,4,NULL
4405,中心对称图形,圆,4,NULL
4406,轴对称图形,长方形,4,NULL
4407,长方形,菱形,12,NULL
4408,长方形,圆,12,NULL
4409,中心对称图形,重合,1,NULL
4410,中心对称图形,旋转,1,NULL
4411,中心对称图形,曲线,12,NULL
4412,中心对称图形,圆心,12,NULL
4413,中心对称图形,直径,12,NULL
4414,轴对称图形,对称中心,12,NULL
4415,轴对称图形,曲线,12,NULL
4416,轴对称图形,圆心,12,NULL
4417,轴对称图形,直径,12,NULL
4418,轴对称图形,旋转,12,NULL
4419,对称中心,对称轴,12,NULL
4420,对称中心,重合,12,NULL
4421,对称中心,曲线,12,NULL
4422,对称中心,圆心,4,NULL
4423,对称中心,直径,12,NULL
4424,对称中心,旋转,12,NULL
4425,对称中心,圆,12,NULL
4426,对称轴,曲线,12,NULL
4427,对称轴,圆心,12,NULL
4428,对称轴,直径,12,NULL
4429,重合,曲线,12,NULL
4430,重合,直径,12,NULL
4431,曲线,圆心,12,NULL
4432,曲线,直径,12,NULL
4433,曲线,旋转,12,NULL
4434,曲线,圆,12,NULL
4435,圆心,直径,12,NULL
4436,圆心,旋转,12,NULL
4437,直径,旋转,12,NULL
4438,旋转,圆,12,NULL
4439,中心对称图形,线段,12,NULL
4440,中心对称图形,旋转角,12,NULL
4441,中心对称图形,对称,12,NULL
4442,轴对称图形,旋转角,12,NULL
4443,旋转角,对称,12,NULL
4444,旋转角,旋转,12,NULL
4445,中心对称图形,等腰三角形,12,NULL
4446,中心对称图形,直角梯形,12,NULL
4447,轴对称图形,直角梯形,12,NULL
4448,等腰三角形,直角梯形,12,NULL
4449,直角梯形,四边形,3,NULL
4450,中心对称图形,对角,12,NULL
4451,平行四边形,对角,12,NULL
4452,轴对称图形,对角,12,NULL
4453,四边形,对角,12,NULL
4454,对称轴,对角,12,NULL
4455,对角,菱形,12,NULL
4456,对角,平面,12,NULL
4457,对角,邻边,12,NULL
4458,极坐标系,旋转角,12,NULL
4459,极坐标系,对称,12,NULL
4460,极坐标系,平面,1,NULL
4461,极坐标系,曲线,12,NULL
4462,极坐标系,函数,12,NULL
4463,极坐标系,旋转,12,NULL
4464,旋转角,平面,12,NULL
4465,旋转角,曲线,12,NULL
4466,旋转角,函数,12,NULL
4467,对称,曲线,12,NULL
4468,对称,函数,12,NULL
4469,平面,函数,12,NULL
4470,平面,旋转,12,NULL
4471,曲线,函数,12,NULL
4472,函数,旋转,12,NULL
4473,有理数,非负,12,NULL
4474,绝对值,非负,9,NULL
4475,有理数,非负数,12,NULL
4476,绝对值,非负数,3,NULL
4477,平面直角坐标系,直角坐标系,5,NULL
4478,平面直角坐标系,横轴,4,NULL
4479,平面直角坐标系,垂直,12,NULL
4480,平面直角坐标系,纵轴,4,NULL
4481,平面直角坐标系,x轴,4,NULL
4482,平面直角坐标系,y轴,4,NULL
4483,平面直角坐标系,数轴,4,NULL
4484,直角坐标系,横轴,4,NULL
4485,直角坐标系,垂直,12,NULL
4486,直角坐标系,纵轴,4,NULL
4487,直角坐标系,x轴,4,NULL
4488,直角坐标系,y轴,4,NULL
4489,直角坐标系,原点,4,NULL
4490,直角坐标系,数轴,4,NULL
4491,横轴,垂直,12,NULL
4492,横轴,纵轴,12,NULL
4493,横轴,x轴,5,NULL
4494,横轴,坐标,12,NULL
4495,横轴,y轴,12,NULL
4496,横轴,原点,12,NULL
4497,横轴,数轴,3,NULL
4498,垂直,纵轴,12,NULL
4499,垂直,坐标,12,NULL
4500,垂直,y轴,12,NULL
4501,垂直,原点,12,NULL
4502,垂直,数轴,12,NULL
4503,纵轴,x轴,12,NULL
4504,纵轴,坐标,3,NULL
4505,纵轴,y轴,5,NULL
4506,纵轴,原点,12,NULL
4507,纵轴,数轴,3,NULL
4508,x轴,原点,12,NULL
4509,x轴,数轴,3,NULL
4510,坐标,原点,12,NULL
4511,坐标,数轴,12,NULL
4512,y轴,原点,12,NULL
4513,y轴,数轴,3,NULL
4514,平面直角坐标系,互相垂直,12,NULL
4515,平面直角坐标系,空间直角坐标系,2,NULL
4516,互相垂直,空间直角坐标系,2,NULL
4517,互相垂直,原点,12,NULL
4518,互相垂直,数轴,12,NULL
4519,空间直角坐标系,原点,12,NULL
4520,空间直角坐标系,数轴,4,NULL
4521,互相垂直,直角坐标系,12,NULL
4522,直角坐标系,平面,3,NULL
4523,原点,平面,12,NULL
4524,平面,数轴,12,NULL
4525,互相垂直,二维直角坐标系,12,NULL
4526,互相垂直,坐标轴,12,NULL
4527,二维直角坐标系,坐标轴,4,NULL
4528,平面直角坐标系,平面,1,NULL
4529,提取公因式法,分解因式,3,NULL
4530,一元二次方程,二次不等式,12,NULL
4531,二次不等式,二次函数,12,NULL
4532,二次不等式,二次项,12,NULL
4533,二次不等式,系数,12,NULL
4534,二次不等式,函数,12,NULL
4535,标准差,标准普尔指数,2,NULL
4536,正比例函数,比例系数,12,NULL
4537,正比例函数,解析式,4,NULL
4538,正比例函数,常数,12,NULL
4539,正比例函数,不等,12,NULL
4540,正比例函数,函数,3,NULL
4541,比例系数,解析式,12,NULL
4542,比例系数,常数,12,NULL
4543,比例系数,不等,12,NULL
4544,比例系数,函数,12,NULL
4545,解析式,常数,4,NULL
4546,解析式,不等,12,NULL
4547,解析式,函数,3,NULL
4548,不等,函数,12,NULL
4549,乘积,常数,12,NULL
4550,乘积,比例,2,NULL
4551,乘积,曲线,12,NULL
4552,常数,比例,12,NULL
4553,常数,曲线,12,NULL
4554,比例,曲线,12,NULL
4555,比例系数,成比例,12,NULL
4556,比例系数,数学,12,NULL
4557,比例系数,比例,1,NULL
4558,比例系数,乘数,12,NULL
4559,比例系数,变量,12,NULL
4560,成比例,数学,12,NULL
4561,成比例,常数,12,NULL
4562,成比例,比例,1,NULL
4563,成比例,乘数,12,NULL
4564,成比例,变量,12,NULL
4565,数学,比例,12,NULL
4566,数学,乘数,12,NULL
4567,常数,乘数,12,NULL
4568,比例,乘数,12,NULL
4569,比例,变量,12,NULL
4570,乘数,变量,12,NULL
4571,反比例,绝对值,12,NULL
4572,反比例,乘积,12,NULL
4573,反比例,常数,12,NULL
4574,反比例,比例,1,NULL
4575,反比例,变量,12,NULL
4576,绝对值,乘积,12,NULL
4577,绝对值,常数,12,NULL
4578,绝对值,比例,12,NULL
4579,绝对值,变量,12,NULL
4580,乘积,变量,12,NULL
4581,直角三角形,逆定理,12,NULL
4582,勾股定理,三角形,12,NULL
4583,勾股定理,逆定理,9,NULL
4584,直角边,逆定理,12,NULL
4585,平方和,逆定理,12,NULL
4586,三角形,逆定理,12,NULL
4587,逆定理,斜边,12,NULL
4588,逆定理,平方,12,NULL
4589,二维空间,对称,12,NULL
4590,二维空间,映射,12,NULL
4591,二维空间,圆心,12,NULL
4592,二维空间,旋转,12,NULL
4593,对称,映射,12,NULL
4594,对称,圆心,12,NULL
4595,映射,圆心,12,NULL
4596,映射,旋转,12,NULL
4597,平面直角坐标系,反比例函数,12,NULL
4598,平面直角坐标系,正比例函数,12,NULL
4599,平面直角坐标系,一次函数,12,NULL
4600,平面直角坐标系,二次函数,12,NULL
4601,反比例函数,正比例函数,10,NULL
4602,反比例函数,一次函数,12,NULL
4603,反比例函数,二次函数,12,NULL
4604,反比例函数,坐标,12,NULL
4605,正比例函数,一次函数,3,NULL
4606,正比例函数,二次函数,12,NULL
4607,正比例函数,坐标,12,NULL
4608,一次函数,二次函数,12,NULL
4609,二次函数,坐标,12,NULL
4610,正比例函数,原点,1,NULL
4611,正比例函数,直线,1,NULL
4612,原点,直线,12,NULL
4613,小扇形,重合,12,NULL
4614,面积,重合,12,NULL
4615,重合,半径,12,NULL
4616,三角形,小扇形,12,NULL
4617,圆周率,圆心角,12,NULL
4618,圆周率,半径,12,NULL
4619,圆周率,扇形,12,NULL
4620,圆周率,弧长,12,NULL
4621,圆周率,度数,12,NULL
4622,圆周率,弧,12,NULL
4623,半径,度数,12,NULL
4624,扇形,度数,12,NULL
4625,弧长,度数,12,NULL
4626,弧长,弧,1,NULL
4627,长度,扇形,12,NULL
4628,长度,弧长,12,NULL
4629,长度,周长,12,NULL
4630,扇形,周长,9,NULL
4631,弧长,周长,12,NULL
4632,三角形,相似,12,NULL
4633,三角形,扇形,12,NULL
4634,三角形,弧长,12,NULL
4635,面积,相似,12,NULL
4636,面积,扇形,8,NULL
4637,面积,弧长,12,NULL
4638,相似,半径,12,NULL
4639,相似,扇形,12,NULL
4640,相似,弧长,12,NULL
4641,扇形面积,面积,3,NULL
4642,扇形面积,圆形,12,NULL
4643,扇形面积,半径,1,NULL
4644,扇形面积,顶角,12,NULL
4645,扇形面积,圆,12,NULL
4646,圆心角,面积,12,NULL
4647,圆心角,圆形,12,NULL
4648,圆心角,顶角,12,NULL
4649,面积,顶角,12,NULL
4650,圆形,半径,12,NULL
4651,圆形,扇形,12,NULL
4652,圆形,顶角,12,NULL
4653,圆形,圆,12,NULL
4654,半径,顶角,12,NULL
4655,扇形,顶角,12,NULL
4656,顶角,圆,12,NULL
4657,平面直角坐标系,横坐标,12,NULL
4658,平面直角坐标系,自变量,12,NULL
4659,平面直角坐标系,实数,12,NULL
4660,平面直角坐标系,函数,12,NULL
4661,横坐标,x轴,12,NULL
4662,横坐标,数轴,12,NULL
4663,横坐标,函数,12,NULL
4664,自变量,x轴,12,NULL
4665,自变量,数轴,12,NULL
4666,实数,x轴,12,NULL
4667,实数,函数,12,NULL
4668,数轴,函数,12,NULL
4669,平面直角坐标系,解析式,12,NULL
4670,平面直角坐标系,一次项,12,NULL
4671,平面直角坐标系,平行,12,NULL
4672,平面直角坐标系,系数,12,NULL
4673,解析式,一次项,12,NULL
4674,解析式,平行,12,NULL
4675,解析式,系数,12,NULL
4676,解析式,直线,12,NULL
4677,一次项,平行,12,NULL
4678,一次项,直线,12,NULL
4679,平行,系数,12,NULL
4680,平行,函数,12,NULL
4681,平面直角坐标系,相反数,12,NULL
4682,相反数,解析式,12,NULL
4683,相反数,垂直,12,NULL
4684,相反数,函数,12,NULL
4685,相反数,直线,12,NULL
4686,解析式,垂直,12,NULL
4687,垂直,函数,12,NULL
4688,平面直角坐标系,乘积,12,NULL
4689,平面直角坐标系,倒数,12,NULL
4690,解析式,乘积,12,NULL
4691,解析式,倒数,12,NULL
4692,乘积,垂直,12,NULL
4693,乘积,倒数,12,NULL
4694,乘积,函数,12,NULL
4695,乘积,直线,12,NULL
4696,垂直,倒数,12,NULL
4697,倒数,函数,12,NULL
4698,倒数,直线,12,NULL
4699,最简分数,互质,1,NULL
4700,分数,互质,12,NULL
4701,互质,分母,12,NULL
4702,互质,分子,12,NULL
4703,公约数,真分数,12,NULL
4704,公约数,互质,12,NULL
4705,真分数,分数,3,NULL
4706,真分数,互质,12,NULL
4707,真分数,分母,4,NULL
4708,真分数,分子,4,NULL
4709,公因数,除以,12,NULL
4710,公因数,分数,12,NULL
4711,公因数,分式,12,NULL
4712,公因数,分母,12,NULL
4713,公因数,分子,12,NULL
4714,公因数,约分,12,NULL
4715,除以,分数,12,NULL
4716,除以,约分,12,NULL
4717,分数,平均,12,NULL
4718,平均,分母,12,NULL
4719,平均,分子,12,NULL
4720,同分母,分数,12,NULL
4721,同分母,通分,12,NULL
4722,同分母,分母,1,NULL
4723,同分母,分子,12,NULL
4724,分数,通分,12,NULL
4725,通分,分子,1,NULL
4726,除以,不等,12,NULL
4727,分数,不等,12,NULL
4728,乘以,不等,12,NULL
4729,不等,分母,12,NULL
4730,不等,分子,12,NULL
4731,互质,约分,12,NULL
4732,平方差公式,分数,12,NULL
4733,最大公因数,分数,12,NULL
4734,最大公因数,分母,12,NULL
4735,最大公因数,分子,12,NULL
4736,乘以,约分,12,NULL
4737,分数单位,分子,4,NULL
4738,最简分数,公因数,12,NULL
4739,公因数,互质,12,NULL
4740,分数,等分,12,NULL
4741,分母,等分,12,NULL
4742,分子,等分,12,NULL
4743,垂心,垂线,12,NULL
4744,垂心,对边,12,NULL
4745,垂心,交点,12,NULL
4746,对边,交点,12,NULL
4747,轴对称图形,相交,12,NULL
4748,相交,旋转,12,NULL
4749,无理数,有理数,6,NULL
4750,无理数,数轴,12,NULL
4751,有理数,实数,3,NULL
4752,有理数,数轴,12,NULL
4753,无理数,坐标,12,NULL
4754,无理数,虚数,12,NULL
4755,有理数,坐标,12,NULL
4756,有理数,虚数,12,NULL
4757,实数,坐标,12,NULL
4758,实数,虚数,6,NULL
4759,坐标,虚数,12,NULL
4760,虚数,数轴,12,NULL
4761,三元一次方程,法向量,12,NULL
4762,法向量,方程,12,NULL
4763,法向量,平面,8,NULL
4764,平行四边形,正方形,4,NULL
4765,平行四边形,对称性,12,NULL
4766,平行四边形,旋转,12,NULL
4767,正方形,对称性,9,NULL
4768,正方形,旋转,12,NULL
4769,对称性,旋转,12,NULL
4770,开区间,不等式,12,NULL
4771,开区间,端点,12,NULL
4772,不等式,集合,12,NULL
4773,不等式,实数,12,NULL
4774,不等式,端点,12,NULL
4775,集合,端点,12,NULL
4776,实数,端点,12,NULL
4777,不等式,闭区间,12,NULL
4778,闭区间,集合,3,NULL
4779,闭区间,实数,12,NULL
4780,闭区间,端点,12,NULL
4781,半开半闭区间,不等式,12,NULL
4782,半开半闭区间,集合,3,NULL
4783,半开半闭区间,实数,12,NULL
4784,半开半闭区间,端点,12,NULL
4785,数学,区间,12,NULL
4786,随机变量,基本事件,12,NULL
4787,随机变量,事件,8,NULL
4788,随机变量,集合,12,NULL
4789,基本事件,事件,3,NULL
4790,基本事件,集合,12,NULL
4791,基本事件,区间,12,NULL
4792,事件,集合,12,NULL
4793,事件,区间,12,NULL
4794,集合,长度,12,NULL
4795,集合,积分,12,NULL
4796,实数,长度,12,NULL
4797,实数,积分,12,NULL
4798,长度,区间,8,NULL
4799,长度,积分,12,NULL
4800,区间,积分,12,NULL
4801,平行四边形,线段,12,NULL
4802,平行四边形,对称,12,NULL
4803,平行四边形,圆,12,NULL
4804,线段,旋转,12,NULL
4805,对称,圆,12,NULL
4806,对称中心,线段,12,NULL
4807,平行四边形,对称中心,9,NULL
4808,平行四边形,矩形,4,NULL
4809,对称中心,正方形,8,NULL
4810,对称中心,矩形,12,NULL
4811,对称中心,菱形,12,NULL
4812,正方形,交点,12,NULL
4813,矩形,交点,12,NULL
4814,菱形,交点,12,NULL
4815,角平分线,对称性,12,NULL
4816,角平分线,直线,3,NULL
4817,等边三角形,角平分线,12,NULL
4818,等边三角形,中线,9,NULL
4819,对称轴,中线,12,NULL
4820,中线,直线,12,NULL
4821,多边形,全等,12,NULL
4822,多边形,重合,12,NULL
4823,重合,全等,12,NULL
4824,重合,顶点,12,NULL
4825,全等,顶点,12,NULL
4826,二次三项式,十字相乘法,12,NULL
4827,二次三项式,因式分解,12,NULL
4828,十字相乘法,系数,1,NULL
4829,十字相乘法,分解因式,3,NULL
4830,比例线段,成比例,12,NULL
4831,比例线段,线段,1,NULL
4832,成比例,线段,12,NULL
4833,比例线段,比例,9,NULL
4834,直角三角形,三角函数,12,NULL
4835,三角函数,锐角,12,NULL
4836,直角三角形,互为余角,12,NULL
4837,互为余角,三角形,12,NULL
4838,互为余角,锐角,12,NULL
4839,代数运算,代数式,1,NULL
4840,代数运算,解析式,12,NULL
4841,代数运算,开方,12,NULL
4842,代数运算,乘方,12,NULL
4843,代数式,解析式,12,NULL
4844,代数式,开方,12,NULL
4845,代数式,乘方,12,NULL
4846,解析式,开方,12,NULL
4847,解析式,乘方,12,NULL
4848,开方,乘方,12,NULL
4849,有理数指数,代数式,12,NULL
4850,有理数指数,开方,12,NULL
4851,有理数指数,乘方,12,NULL
4852,有理数指数,代数,12,NULL
4853,代数式,代数,1,NULL
4854,开方,代数,12,NULL
4855,乘方,代数,12,NULL
4856,单位长度,正方向,12,NULL
4857,单位长度,实数,12,NULL
4858,单位长度,直线,12,NULL
4859,正方向,实数,12,NULL
4860,正方向,原点,12,NULL
4861,正方向,直线,8,NULL
4862,实数,直线,12,NULL
4863,正实数,集合,12,NULL
4864,正实数,实数,3,NULL
4865,正实数,直线,12,NULL
4866,负实数,集合,12,NULL
4867,负实数,实数,3,NULL
4868,负实数,直线,12,NULL
4869,集合,直线,12,NULL
4870,单位长度,数轴,12,NULL
4871,正方向,数轴,8,NULL
4872,数轴,直线,12,NULL
4873,数学,数轴,12,NULL
4874,欧几里德几何,实数,12,NULL
4875,欧几里德几何,等价,12,NULL
4876,欧几里德几何,直线,1,NULL
4877,实数,等价,12,NULL
4878,等价,直线,12,NULL
4879,等腰梯形,乘积,12,NULL
4880,对角线,乘积,12,NULL
4881,对角线,腰,12,NULL
4882,乘积,腰,12,NULL
4883,平方,腰,12,NULL
4884,不定方程,代数数,4,NULL
4885,不定方程,集合,12,NULL
4886,不定方程,几何,12,NULL
4887,代数数,集合,12,NULL
4888,代数数,几何,12,NULL
4889,分母有理化,二次根式,12,NULL
4890,分母有理化,有理化,3,NULL
4891,分母有理化,无理数,12,NULL
4892,分母有理化,有理数,1,NULL
4893,分母有理化,根号,12,NULL
4894,分母有理化,分母,1,NULL
4895,二次根式,有理化,12,NULL
4896,二次根式,无理数,12,NULL
4897,二次根式,有理数,12,NULL
4898,二次根式,根号,12,NULL
4899,有理化,无理数,12,NULL
4900,有理化,有理数,1,NULL
4901,有理化,根号,12,NULL
4902,无理数,根号,12,NULL
4903,有理数,根号,12,NULL
4904,有理数,分母,12,NULL
4905,频数分布,折线图,9,NULL
4906,频数分布,横轴,12,NULL
4907,频数分布,统计,1,NULL
4908,折线图,横轴,12,NULL
4909,折线图,频数,1,NULL
4910,折线图,统计,1,NULL
4911,横轴,频数,12,NULL
4912,横轴,统计,12,NULL
4913,频数,统计,1,NULL
4914,频数分布,线段,12,NULL
4915,频数分布,中点,12,NULL
4916,频数分布,矩形,12,NULL
4917,直方图,折线图,10,NULL
4918,直方图,横轴,12,NULL
4919,直方图,线段,12,NULL
4920,直方图,中点,12,NULL
4921,直方图,矩形,12,NULL
4922,折线图,长方形,12,NULL
4923,折线图,线段,12,NULL
4924,折线图,组距,9,NULL
4925,折线图,中点,12,NULL
4926,折线图,矩形,12,NULL
4927,长方形,横轴,12,NULL
4928,长方形,线段,12,NULL
4929,长方形,中点,12,NULL
4930,长方形,矩形,12,NULL
4931,横轴,线段,12,NULL
4932,横轴,组距,12,NULL
4933,横轴,中点,12,NULL
4934,横轴,矩形,12,NULL
4935,线段,组距,12,NULL
4936,线段,频数,12,NULL
4937,组距,中点,12,NULL
4938,组距,矩形,12,NULL
4939,中点,频数,12,NULL
4940,频数,矩形,12,NULL
4941,折线图,统计图,3,NULL
4942,频数分布,横坐标,12,NULL
4943,频数分布,纵坐标,12,NULL
4944,频数分布,坐标,12,NULL
4945,直方图,横坐标,9,NULL
4946,直方图,纵坐标,9,NULL
4947,直方图,坐标,12,NULL
4948,折线图,横坐标,9,NULL
4949,折线图,纵坐标,9,NULL
4950,折线图,坐标,12,NULL
4951,横坐标,线段,12,NULL
4952,横坐标,频数,12,NULL
4953,纵坐标,线段,12,NULL
4954,纵坐标,频数,12,NULL
4955,线段,坐标,12,NULL
4956,坐标,频数,12,NULL
4957,互逆命题,命题,1,NULL
4958,原命题,逆命题,6,NULL
4959,延长线,多边形,12,NULL
4960,延长线,外角,2,NULL
4961,余弦定理,向量的模,12,NULL
4962,余弦定理,向量,12,NULL
4963,向量的模,向量,8,NULL
4964,向量的模,长度,9,NULL
4965,向量,长度,9,NULL
4966,百分数,百分率,5,NULL
4967,百分数,百分比,5,NULL
4968,百分率,分数,12,NULL
4969,百分率,百分比,5,NULL
4970,分数,百分比,4,NULL
4971,百分数,比例,3,NULL
4972,百分比,比例,3,NULL
4973,正整数指数幂,负指数幂,12,NULL
4974,完全平方,求根公式,12,NULL
4975,完全平方,方程,12,NULL
4976,中线,中点,12,NULL
4977,直角三角形,成比例,12,NULL
4978,直角三角形,相似,12,NULL
4979,直角边,成比例,12,NULL
4980,直角边,相似,12,NULL
4981,成比例,斜边,12,NULL
4982,成比例,相似,12,NULL
4983,斜边,相似,12,NULL
4984,直角三角形,内心,9,NULL
4985,直角三角形,距离,12,NULL
4986,直角边,内心,12,NULL
4987,直角边,距离,12,NULL
4988,斜边,内心,12,NULL
4989,斜边,距离,12,NULL
4990,直角三角形,乘积,12,NULL
4991,直角边,乘积,12,NULL
4992,几何平均数,直角三角形,12,NULL
4993,几何平均数,直角边,12,NULL
4994,几何平均数,线段,12,NULL
4995,几何平均数,斜边,12,NULL
4996,几何平均数,长度,1,NULL
4997,几何平均数,直角,12,NULL
4998,几何平均数,垂线,12,NULL
4999,直角三角形,线段,12,NULL
5000,直角三角形,垂线,12,NULL
5001,直角边,线段,12,NULL
5002,线段,斜边,12,NULL
5003,线段,直角,12,NULL
5004,直角三角形,弦,12,NULL
5005,直角三角形,商,12,NULL
5006,勾股定理,商,12,NULL
5007,直角边,弦,12,NULL
5008,直角边,商,12,NULL
5009,斜边,弦,12,NULL
5010,斜边,商,12,NULL
5011,弦,商,12,NULL
5012,直角三角形,全等,12,NULL
5013,直角边,全等,12,NULL
5014,斜边,全等,12,NULL
5015,直角三角形,斜边中线定理,9,NULL
5016,不可能事件,频率,12,NULL
5017,不可能事件,事件,3,NULL
5018,不可能事件,概率,12,NULL
5019,不可能事件,随机事件,12,NULL
5020,频率,事件,8,NULL
5021,频率,随机事件,8,NULL
5022,频率,统计,1,NULL
5023,频率,定义,12,NULL
5024,定义,事件,12,NULL
5025,定义,概率,12,NULL
5026,定义,统计,12,NULL
5027,频率,可能性,5,NULL
5028,小数,可能性,12,NULL
5029,直角梯形,内角,12,NULL
5030,内角,梯形,12,NULL
5031,正比例函数,关系式,3,NULL
5032,正比例函数,变量,4,NULL
5033,关系式,函数,7,NULL
5034,关系式,变量,12,NULL
5035,正方体,表面积,9,NULL
5036,正方体,棱,4,NULL
5037,正方体,底面积,9,NULL
5038,表面积,棱,12,NULL
5039,表面积,底面积,12,NULL
5040,棱,底面积,12,NULL
5041,实数,平面,12,NULL
5042,坐标,向量,12,NULL
5043,坐标,平面,12,NULL
5044,向量,平面,12,NULL
5045,实数,直角,12,NULL
5046,坐标,直角,12,NULL
5047,向量,直角,12,NULL
5048,有向线段,平面向量,2,NULL
5049,方程组,乘积,12,NULL
5050,方程组,向量,12,NULL
5051,方程组,矩阵,11,NULL
5052,乘积,向量,8,NULL
5053,乘积,矩阵,12,NULL
5054,向量,范数,9,NULL
5055,矩阵,范数,12,NULL
5056,元素,范数,12,NULL
5059,变换,线性,8,NULL
5060,变换,向量,8,NULL
5061,变换,矩阵,8,NULL
5062,变换,线性,8,NULL
5063,位移,质量,12,NULL
5064,位移,速度,9,NULL
5065,位移,方程,9,NULL
5066,位移,向量,3,NULL
5067,位移,矩阵,12,NULL
5068,位移,乘以,12,NULL
5069,质量,速度,12,NULL
5070,质量,方程,12,NULL
5071,质量,向量,12,NULL
5072,质量,矩阵,12,NULL
5073,质量,乘以,12,NULL
5074,速度,方程,12,NULL
5075,速度,向量,3,NULL
5076,速度,矩阵,12,NULL
5077,速度,乘以,12,NULL
5078,向量,乘以,12,NULL
5079,矩阵,乘以,12,NULL
5080,向量,旋转,12,NULL
5081,矩阵,旋转,12,NULL
5082,乘以,旋转,12,NULL
5083,零向量,向量,3,NULL
5084,零向量,矩阵,12,NULL
5085,零向量,标量,12,NULL
5086,向量,标量,6,NULL
5087,矩阵,标量,12,NULL
5088,逆矩阵,变换,12,NULL
5089,逆矩阵,向量,12,NULL
5090,逆矩阵,矩阵,1,NULL
5091,逆矩阵,线性,12,NULL
5092,乘积,近似,12,NULL
5093,乘积,夹角,12,NULL
5094,近似,向量,12,NULL
5095,近似,矩阵,12,NULL
5096,近似,夹角,12,NULL
5097,向量,夹角,9,NULL
5098,矩阵,夹角,12,NULL
5099,矩阵乘法,交换律,12,NULL
5100,矩阵乘法,向量,12,NULL
5101,矩阵乘法,加法,12,NULL
5102,矩阵乘法,平移,12,NULL
5103,交换律,向量,12,NULL
5104,交换律,加法,8,NULL
5105,交换律,平移,12,NULL
5106,向量,加法,9,NULL
5107,向量,平移,9,NULL
5108,加法,平移,12,NULL
5109,不等式,平面,12,NULL
5110,解集,平面,12,NULL
5111,一元二次不等式,不等式,3,NULL
5112,一元二次不等式,解集,9,NULL
5113,不等式,方程,12,NULL
5114,不等式,有解,12,NULL
5115,不等式,元素,12,NULL
5116,集合,有解,12,NULL
5117,方程,有解,9,NULL
5118,有解,元素,12,NULL
5119,有解,解集,8,NULL
5120,未知数,有解,12,NULL
5121,正实数,不等式,12,NULL
5122,正实数,解集,12,NULL
5123,一元一次不等式,一次函数,12,NULL
5124,一元一次不等式,值域,12,NULL
5125,一次函数,值域,9,NULL
5126,一次函数,解集,12,NULL
5127,不等式,值域,12,NULL
5128,值域,解集,3,NULL
5129,方程,空集,12,NULL
5130,数学,有解,12,NULL
5131,数学,元素,12,NULL
5132,数学,解集,12,NULL
5133,对称轴,坐标,12,NULL
5134,对称轴,常数,12,NULL
5135,对称轴,函数,12,NULL
5136,坐标,常数,12,NULL
5137,坐标,函数,12,NULL
5138,二次函数,对称轴,12,NULL
5139,二次函数,直线,12,NULL
5140,互为邻补角,互为补角,1,NULL
5141,数量关系,补角,12,NULL
5142,交叉相乘,一次项,12,NULL
5143,交叉相乘,常数项,12,NULL
5144,交叉相乘,二次项,12,NULL
5145,交叉相乘,系数,12,NULL
5146,交叉相乘,分解,12,NULL
5147,质因数,分解,12,NULL
5148,质数,分解,12,NULL
5149,合数,分解,12,NULL
